English,Other
helpless,imposibilitado
make impossible,imposibilitar
preclude,imposibilitar
precluded,imposibilitar
precludes,imposibilitar
precluding,imposibilitar
prohibit,imposibilitar
prohibiting,imposibilitar
prohibits,imposibilitar
hopeless,imposible
impossible,imposible
irrelevant,imposible
no,imposible
unmaintainable,imposible de mantener
impossibly,imposiblemente
deposit,imposición
deposits,imposición
imposition,imposición
impositions,imposición
infliction,imposición
inflictions,imposición
obtrusion,imposición
tax,impositivo
humbug,impostor
humbugs,impostor
imposter,impostor
impostor,impostor
impostors,impostor
sham,impostor
shammer,impostor
shams,impostor
imposters,impostores
fake,impostura
fakes,impostura
imposture,impostura
jactitation,impostura
sham,impostura
shams,impostura
disabilities,impotencia
disability,impotencia
handicap,impotencia
handicaps,impotencia
helplessness,impotencia
impotence,impotencia
impotency,impotencia
powerlessness,impotencia
helpless,impotente
impotent,impotente
lost,impotente
powerless,impotente
impotently,impotentemente
impracticability,impracticabilidad
impracticalities,impracticabilidad
impracticality,impracticabilidad
impracticable,impracticable
unrealistic,impracticable
unworkable,impracticable
impractically,impracticablemente
imprecation,imprecación
imprecations,imprecación
amaranthine,imprecedero
imprecisely,imprecisa
loosely,imprecisamente
impreciseness,imprecisión
imprecision,imprecisión
looseness,imprecisión
vagueness,imprecisión
imprecise,impreciso
indefinite,impreciso
loose,impreciso
looser,impreciso
loosest,impreciso
vague,impreciso
vaguer,impreciso
vaguest,impreciso
unpredictably,impredecible
impregnation,impregnación
pervasion,impregnación
impregnated,impregnado
impregnate,impregnar
impregnating,impregnar
medicate,impregnar
medicated,impregnar
permeate,impregnar
permeated,impregnar
permeates,impregnar
permeating,impregnar
pervade,impregnar
pervaded,impregnar
pervades,impregnar
pervading,impregnar
impromptu,impremeditado
unpremeditated,impremeditado
press,imprenta
presses,imprenta
print,imprenta
printery,imprenta
printing,imprenta
printing house,imprenta
printing office,imprenta
printings,imprenta
essential,imprescindible
indispensable,imprescindible
necessary,imprescindible
requisite,imprescindible
vital,imprescindible
impressible,impresionable
impressionable,impresionable
susceptible,impresionable
susceptive,impresionable
impressed,impresionado
unimpressed,impresionado
awe-inspiring,impresionante
awesome,impresionante
effective,impresionante
grandiose,impresionante
impressive,impresionante
impressively,impresionante
spectacular,impresionante
unimpressive,impresionante
awesomely,impresionantemente
breathtakingly,impresionantemente
awe,impresionar
awed,impresionar
impress,impresionar
impresses,impresionar
impressing,impresionar
make an impression,impresionar
move,impresionar
moves,impresionar
put across,impresionar
put oneself over,impresionar
put over,impresionar
strike,impresionar
strikes,impresionar
struck,impresionar
freak out,impresionar de mala manera
impressionism,impresionismo
impressionist,impresionista
impressionistic,impresionista
impressionists,impresionistas
draft,impresión
draught,impresión
effect,impresión
impress,impresión
impresses,impresión
impression,impresión
impressions,impresión
imprint,impresión
imprints,impresión
press,impresión
presses,impresión
presswork,impresión
print,impresión
printing,impresión
printings,impresión
printout,impresión
printouts,impresión
thumbprint,impresión del pulgar
blank,impreso
blanks,impreso
handout,impreso
handouts,impreso
print,impreso
printed,impreso
pressman,impresor
pressmen,impresor
printer,impresor
printers,impresor
printer,impresora
printers,impresora
literature,impresos
literatures,impresos
printed matter,impresos
impressiveness,impressiveness
unpredictability,imprevisibilidad
freak,imprevisible
freakish,imprevisible
unforeseeable,imprevisible
unpredictable,imprevisible
improvidence,imprevisión
improvident,imprevisor
unforeseen,imprevista
improvisation,imprevisto
improvisations,imprevisto
sneak,imprevisto
sudden,imprevisto
unexpected,imprevisto
unprovided,imprevisto
undercoating,imprimación
prime,imprimar
primed,imprimar
primes,imprimar
printable,imprimible
carried,imprimir
carries,imprimir
carry,imprimir
impress,imprimir
impresses,imprimir
impressing,imprimir
imprint,imprimir
imprinted,imprimir
imprinting,imprimir
imprints,imprimir
output,imprimir
outputs,imprimir
outputting,imprimir
print,imprimir
print out,imprimir
run off,imprimir
inset,imprimir como encarte
insets,imprimir como encarte
inset,imprimir como recuadro
insets,imprimir como recuadro
misprint,imprimir mal
misprinted,imprimir mal
misprinting,imprimir mal
misprints,imprimir mal
print,imprimirse
imprimatur,imprimátur
improbabilities,improbabilidad
improbability,improbabilidad
unlikelihood,improbabilidad
improbable,improbable
unlikeliest,improbable
unlikely,improbable
improbably,improbablemente
unfair,improcedente
idle,improductivo
idlest,improductivo
non-producing,improductivo
non-yielding,improductivo
profitless,improductivo
unproductive,improductivo
unprofitable,improductivo
unpronounceable,impronunciable
insult,improperio
insults,improperio
amiss,impropiamente
improperly,impropiamente
improprieties,impropiedad
impropriety,impropiedad
amiss,impropio
improper,impropio
inappropriate,impropio
unbecoming,impropio
unfit,impropio
unseemly,impropio
wrong,impropio
ad-lib,improvisación
extemporization,improvisación
impromptu,improvisación
improvisation,improvisación
improvisational,improvisación
improvisations,improvisación
improvisatory,improvisación
makeshift,improvisación
vamp,improvisación musical
vamps,improvisación musical
extempore,improvisadamente
extemporary,improvisado
extempore,improvisado
impromptu,improvisado
improvised,improvisado
makeshift,improvisado
offhanded,improvisado
rough-and-ready,improvisado
ad-lib,improvisar
extemporize,improvisar
fake,improvisar
fakes,improvisar
faking,improvisar
improvise,improvisar
improvises,improvisar
improvising,improvisar
jam,improvisar
throw off,improvisar
vamp,improvisar
vamped,improvisar
vamping,improvisar
vamps,improvisar
unexpected,improviso
foolishness,imprudencia
imprudence,imprudencia
rashness,imprudencia
recklessness,imprudencia
unwisdom,imprudencia
careless,imprudente
foolish,imprudente
ill-judged,imprudente
imprudent,imprudente
indiscreet,imprudente
rash,imprudente
rashest,imprudente
unwary,imprudente
unwise,imprudente
imprudently,imprudentemente
injudiciously,imprudentemente
unwisely,imprudentemente
improvident,impróvido
impudence,impudencia
impudent,impudente
indecency,impudicia
captation,impuesto
cess,impuesto
duties,impuesto
duty,impuesto
exact,impuesto
imposition,impuesto
impositions,impuesto
impost,impuesto
inflicted,impuesto
kept,impuesto
laid,impuesto
levies,impuesto
levy,impuesto
lewd,impuesto
self-imposed,impuesto
tax,impuesto
taxes,impuesto
toll,impuesto
tolls,impuesto
capitation,impuesto por cabeza
poundage,impuesto por cada libra
taxation,impuestos
excise,impuestos interiores
attack,impugnar
attacked,impugnar
attacks,impugnar
challenge,impugnar
challenged,impugnar
challenges,impugnar
contest,impugnar
contested,impugnar
contesting,impugnar
contests,impugnar
impugn,impugnar
impugned,impugnar
impugning,impugnar
oppose,impugnar
opposes,impugnar
opposing,impugnar
refuse,impugnar
refused,impugnar
refuses,impugnar
refusing,impugnar
driven,impulsado
act,impulsar
acted,impulsar
boost,impulsar
boosted,impulsar
boosting,impulsar
boosts,impulsar
impel,impulsar
impelled,impulsar
impelling,impulsar
impels,impulsar
impulse,impulsar
impulses,impulsar
operate,impulsar
operates,impulsar
propel,impulsar
propels,impulsar
pump,impulsar
pumped,impulsar
thrust,impulsar
thrusting,impulsar
thrusts,impulsar
scull,impulsar con el remo
sculled,impulsar con el remo
sculling,impulsar con el remo
sculls,impulsar con el remo
pump,impulsar la sangre
pumped,impulsar la sangre
impulsively,impulsivamente
impulsiveness,impulsividad
impulsive,impulsivo
impulse,impulsión
impulses,impulsión
impulsion,impulsión
drive,impulso
drives,impulso
impetus,impulso
impulse,impulso
impulses,impulso
momentum,impulso
pulse,impulso
pulses,impulso
urge,impulso
urges,impulso
driving,impulsor
scot-free,impune
unpunished,impune
impunity,impunidad
unpunctual,impuntual
unpunctuality,impuntualidad
impurities,impureza
impurity,impureza
impure,impuro
imputations,imputaciones
ascription,imputación
ascriptions,imputación
imputation,imputación
ascribe,imputar
ascribed,imputar
ascribes,imputar
ascribing,imputar
attach,imputar
attaches,imputar
attaching,imputar
attribute,imputar
attributed,imputar
attributes,imputar
attributing,imputar
impute,imputar
imputed,imputar
imputing,imputar
dauntless,impávido
intrepid,impávido
undaunted,impávido
unperturbed,impávido
godless,impío
impious,impío
profane,impío
ungodly,impío
unholy,impío
impudently,impúdicamente
imagery,imágenes
imam,imán
imams,imán
magnet,imán
magnets,imán
mal-,in-
non,in-
non-,in-
un-,in-
approachless,inabordable
endless,inacapable
never-ending,inacapable
neverending,inacapable
inaccessibility,inaccesibilidad
approachless,inaccesible
inaccessible,inaccesible
unapproachable,inaccesible
inaction,inacción
unacceptability,inaceptabilidad
unacceptable,inaceptable
unacceptably,inaceptablemente
inactivation,inactivación
inactivated,inactivada
dormantly,inactivamente
dully,inactivamente
full,inactivamente
inactively,inactivamente
quiescently,inactivamente
sluggishly,inactivamente
slumberously,inactivamente
stagnantly,inactivamente
statically,inactivamente
inactivating,inactivando
dormancy,inactividad
inactivity,inactividad
quiescence,inactividad
quiescency,inactividad
reachless,inactividad
slackness,inactividad
sluggishness,inactividad
slumber,inactividad
slumbers,inactividad
stagnation,inactividad
deedless,inactivo
dormant,inactivo
dull,inactivo
duller,inactivo
dullest,inactivo
inactive,inactivo
quiescent,inactivo
sluggish,inactivo
slumberous,inactivo
stagnant,inactivo
static,inactivo
maladjustment,inadaptación
maladjusted,inadaptado
misfit,inadaptado
misfits,inadaptado
unadapted,inadaptado
inappropriateness,inadecuación
unfitness,inadecuación
unsuitability,inadecuación
inadequately,inadecuadamente
unsuitably,inadecuadamente
inadequate,inadecuado
inapposite,inadecuado
unequal,inadecuado
unfit,inadecuado
unsuitable,inadecuado
unsuited,inadecuados
impermissible,inadmisible
inadmissible,inadmisible
inadvertence,inadvertencia
inadvertency,inadvertencia
oversight,inadvertencia
oversights,inadvertencia
inadvertent,inadvertido
unnoticed,inadvertido
unseen,inadvertido
inadvisedly,inadvisedly
natural,inafectado
unaffable,inafectado
unaffected,inafectado
inexhaustible,inagotable
never-failing,inagotable
inexhaustibly,inagotablemente
horrid,inaguantable
impossible,inaguantable
unbearable,inaguantable
unachievable,inalcanzable
unobtainable,inalcanzable
unreachable,inalcanzable
unattainably,inalcanzablemente
unattained,inalcanzado
inalienable,inalienable
immovable,inalterable
immoveable,inalterable
inalterable,inalterable
unalterable,inalterable
unalterably,inalterablemente
unaltered,inalterada
immovable,inamovible
immoveable,inamovible
irremovable,inamovible
inane,inane
inanition,inanición
starvation,inanición
inanities,inanidad
inanity,inanidad
uselessness,inanidad
exanimate,inanimado
inanimate,inanimado
inextinguishable,inapagable
quenchless,inapagable
inapplicable,inaplicable
unenforceable,inaplicable
unimplementable,inaplicable
inappreciable,inapreciable
precious,inapreciable
priceless,inapreciable
inappropriately,inapropiadamente
ill-timed,inapropiado
inadequate,inapropiado
inappropriate,inapropiado
inopportune,inapropiado
unsuitable,inapropiado
inaptly,inaptly
inarticulacy,inarticulación
unarticulated,inarticulada
inarticulate,inarticulado
unaffordable,inasequible
unavailable,inasequible
shatterproof,inastillable
incorrodible,inatacable
unassailable,inatacable
inattention,inatención
inattentive,inatento
unattributable,inatribuible
inaudibility,inaudibilidad
inaudible,inaudible
inaudibly,inaudible
unheard,inaudito
unheard-of,inaudito
inauguration,inauguración
launching,inauguración
opening,inauguración
openings,inauguración
investiture,inauguración de investidura
inaugurated,inaugurado
inaugural,inaugural
maiden,inaugural
opening,inaugural
dedicate,inaugurar
dedicates,inaugurar
dedicating,inaugurar
inaugurate,inaugurar
inaugurates,inaugurar
inaugurating,inaugurar
open,inaugurar
open up,inaugurar
opens,inaugurar
inauthenticity,inautenticidad
inca,inca
incas,inca
incalculable,incalculable
incomputable,incalculable
invaluable,incalculable
untold,incalculable
incalculably,incalculablemente
indescribable,incalificable
glow,incandescencia
incandescence,incandescencia
glowing,incandescente
incandescent,incandescente
incandescently,incandescentemente
indefatigable,incansable
tireless,incansable
unflagging,incansable
unsparing,incansable
untiring,incansable
unwearied,incansable
tirelessly,incansablemente
unsparingly,incansablemente
untiringly,incansablemente
incant,incant
disabilities,incapacidad
disability,incapacidad
inabilities,incapacidad
inability,incapacidad
inaptitude,incapacidad
incapability,incapacidad
incapacity,incapacidad
inefficacy,incapacidad
unfitness,incapacidad
incapacitation,incapacitación
disabled,incapacitado
helpless,incapacitado
incapable,incapacitado
incapacitated,incapacitado
lame duck,incapacitado
disable,incapacitar
disables,incapacitar
disabling,incapacitar
disqualifies,incapacitar
disqualify,incapacitar
disqualifying,incapacitar
incapacitate,incapacitar
incapacitates,incapacitar
incapacitating,incapacitar
lame,incapacitar
lamed,incapacitar
unfit,incapacitar
unfits,incapacitar
unfitting,incapacitar
helpless,incapaz
incapable,incapaz
inefficient,incapaz
lame,incapaz
lame-brain,incapaz
lamest,incapaz
unable,incapaz
unfit,incapaz
unattainable,incapturable
include,incardinar
includes,incardinar
seizure,incautación
seizures,incautación
incautiously,incautamente
unwarily,incautamente
commandeer,incautar
commandeered,incautar
seize,incautarse
seized,incautarse
seizes,incautarse
seizing,incautarse
dupe,incauto
dupes,incauto
incautious,incauto
unguarded,incauto
unwary,incauto
torched,incendiado
burn down,incendiar
fire,incendiar
fires,incendiar
ignite,incendiar
ignited,incendiar
ignites,incendiar
igniting,incendiar
set fire to,incendiar
set on fire,incendiar
arsonist,incendiario
arsonists,incendiario
incendiaries,incendiario
incendiary,incendiario
pyromaniac,incendiario
pyromaniacs,incendiario
catch fire,incendiarse
ignite,incendiarse
ignited,incendiarse
ignites,incendiarse
igniting,incendiarse
burning,incendio
burnings,incendio
conflagration,incendio
conflagrations,incendio
fire,incendio
fires,incendio
arson,incendio malicioso
arson,incendio provocado
bushfire,incendios forestales
forest fires,incendios forestales
cense,incensar
flatter,incensar
flattered,incensar
flatters,incensar
incense,incensar
incenses,incensar
incensing,incensar
censer,incensario
incensory,incensario
incentive scheme,incentivación
motivation,incentivación
motivations,incentivación
encourage,incentivar
encouraged,incentivar
encourages,incentivar
stimulate,incentivar
stimulated,incentivar
stimulates,incentivar
incentive,incentivo
incentives,incentivo
mainspring,incentivo
stimuli,incentivo
stimulus,incentivo
doubt,incertidumbre
doubts,incertidumbre
dubiety,incertidumbre
incertitude,incertidumbre
suspense,incertidumbre
uncertainties,incertidumbre
uncertainty,incertidumbre
vagueness,incertidumbre
ceaseless,incesable
incessant,incesable
never-ceasing,incesable
unceasing,incesable
ceaseless,incesante
constant,incesante
incessant,incesante
never-ceasing,incesante
non-stop,incesante
unceasing,incesante
unremitting,incesante
away,incesantemente
incessantly,incesantemente
on and on,incesantemente
unceasingly,incesantemente
incest,incesto
incests,incestos
incestuousness,incestos
incestuous,incestuoso
impact,incidencia
impacts,incidencia
incidence,incidencia
incidences,incidencia
riotous,incidentado
unruly,incidentado
incidental,incidental
affair,incidente
incident,incidente
incidental,incidente
incidents,incidente
occurrence,incidente
occurrences,incidente
incidentally,incidentemente
influenced,incidido
fall on,incidir
fall upon,incidir
incise,incidir
incised,incidir
influence,incidir
influences,incidir
influencing,incidir
fall on,incidir en
frankincense,incienso
incense,incienso
uncertainly,inciertamente
broken,incierto
indefinite,incierto
treacherous,incierto
uncertain,incierto
vague,incierto
vaguer,incierto
vaguest,incierto
cremation,incineración
cremations,incineración
incineration,incineración
incinerator,incinerador
incinerators,incinerador
cremate,incinerar
cremated,incinerar
cremates,incinerar
incinerate,incinerar
incinerated,incinerar
incinerates,incinerar
incinerating,incinerar
incipience,incipiencia
incipient,incipiente
uncircumcised,incircunciso
incisively,incisivamente
incisiveness,incisividad
incisive,incisivo
incisor,incisivo
incisors,incisivo
trenchant,incisivo
excision,incisión
incision,incisión
incisions,incisión
scoring,incisión
abetment,incitación
arousal,incitación
arousals,incitación
impulse,incitación
impulses,incitación
incitement,incitación
incitements,incitación
prompting,incitación
inciter,incitador
inciters,incitadores
inviting,incitante
encourage,incitar
encouraged,incitar
encourages,incitar
incite,incitar
incited,incitar
incites,incitar
provoke,incitar
provoked,incitar
provokes,incitar
put up,incitar
stir,incitar
stirs,incitar
urge,incitar
urged,incitar
urges,incitar
urging,incitar
uncivil,incivil
incivility,incivilidad
uncivilised,incivilizado
uncivilized,incivilizado
nondescript,inclasificable
unclassifiable,inclasificable
inclemency,inclemencia
inclement,inclemente
merciless,inclemente
likes,inclinaciones
bow,inclinación
bows,inclinación
careenage,inclinación
desire,inclinación
desires,inclinación
dip,inclinación
gradient,inclinación
gradients,inclinación
inclination,inclinación
inclinations,inclinación
incline,inclinación
inclines,inclinación
inclining,inclinación
item,inclinación
items,inclinación
liking,inclinación
likings,inclinación
list,inclinación
mind,inclinación
minds,inclinación
nod,inclinación
nods,inclinación
nutation,inclinación
penchant,inclinación
pitch,inclinación
pitches,inclinación
propensities,inclinación
propensity,inclinación
slant,inclinación
slanting,inclinación
slants,inclinación
slope,inclinación
slopes,inclinación
sloping,inclinación
tilt,inclinación
tilting,inclinación
tilts,inclinación
want,inclinación
wants,inclinación
nod,inclinación de cabeza
nods,inclinación de cabeza
list,inclinación de un barco
bank,inclinación lateral
banking,inclinación lateral
bowed,inclinado
inclinable,inclinado
inclined,inclinado
induced,inclinado
leaned,inclinado
pitched,inclinado
slanted,inclinado
sloped,inclinado
tilted,inclinado
wanted,inclinado
wrong,inclinado
backhanded,inclinado hacia la izquierda
bend,inclinar
bend down,inclinar
bow,inclinar
bow to,inclinar
bow under,inclinar
bows,inclinar
dispose,inclinar
disposes,inclinar
disposing,inclinar
hang,inclinar
hangs,inclinar
hung,inclinar
incline,inclinar
inclines,inclinar
induce,inclinar
induces,inclinar
inducing,inclinar
inflect,inclinar
inflected,inclinar
inflecting,inclinar
inflects,inclinar
lean,inclinar
lean forward,inclinar
leans,inclinar
list,inclinar
listed,inclinar
nod,inclinar
nodded,inclinar
nods,inclinar
slant,inclinar
slants,inclinar
slope,inclinar
slopes,inclinar
tilt,inclinar
tilts,inclinar
tip up,inclinar
careen,inclinar a
kotow,inclinar a
kowtow,inclinar a
lead,inclinar a
leads,inclinar a
sway,inclinar a
swayed,inclinar a
sways,inclinar a
tip,inclinar bajo
tipping,inclinar bajo
tips,inclinar bajo
nid-nod,inclinar la cabeza
niddle-noddle,inclinar la cabeza
nod,inclinar la cabeza
nodded,inclinar la cabeza
nods,inclinar la cabeza
nutate,inclinar la cabeza
cant,inclinar sobre
canted,inclinar sobre
droop,inclinar sobre
drooped,inclinar sobre
droops,inclinar sobre
slant,inclinar sobre
slants,inclinar sobre
slope,inclinar sobre
slopes,inclinar sobre
tilt,inclinar sobre
tilts,inclinar sobre
bend down,inclinarse
bow,inclinarse
bows,inclinarse
droop,inclinarse
drooped,inclinarse
droops,inclinarse
incline,inclinarse
inclines,inclinarse
kotow,inclinarse
kowtow,inclinarse
lean forward,inclinarse
lean over,inclinarse
list,inclinarse
listed,inclinarse
pitch,inclinarse
pitches,inclinarse
slant,inclinarse
slants,inclinarse
slope,inclinarse
slopes,inclinarse
stoop,inclinarse
stoop down,inclinarse
stooped,inclinarse
stoops,inclinarse
tend,inclinarse
tended,inclinarse
tending,inclinarse
tends,inclinarse
dip,inclinarse hacia abajo
dipped,inclinarse hacia abajo
careen,inclinarse sobre
kotow,inclinarse sobre
kowtow,inclinarse sobre
lean,inclinarse sobre
leans,inclinarse sobre
tilt,inclinarse sobre
tilts,inclinarse sobre
tip,inclinarse sobre
tipping,inclinarse sobre
tips,inclinarse sobre
droop,inclino
droops,inclino
included,incluido
incorporated,incluido
add,incluir
add in,incluir
adding,incluir
adds,incluir
comprehend,incluir
comprehended,incluir
comprehending,incluir
comprehends,incluir
cover,incluir
covers,incluir
include,incluir
includes,incluir
incorporate,incluir
incorporates,incluir
incorporating,incluir
take in,incluir
inclusive,inclusive
inclusively,inclusive
inclusiveness,inclusividad
inc.,inclusivo
inclusive,inclusivo
inclusion,inclusión
inclusions,inclusión
incorporation,inclusión
actually,incluso
even,incluso
inc.,incluso
including,incluso
cheroots,incluso despuntados
unaccommodating,incluyéndome
inchoate,incoar
bad,incobrable
incoherence,incoherencia
incoherency,incoherencia
incoherent,incoherente
meandering,incoherente
incoherently,incoherentemente
colorless,incoloro
colourless,incoloro
fireproof,incombustible
incombustible,incombustible
non-combustible,incombustible
inedible,incomestible
inedible,incomible
troubled,incomodado
incommode,incomodar
incommoding,incomodar
inconvenience,incomodar
inconvenienced,incomodar
inconveniences,incomodar
inconveniencing,incomodar
put out,incomodar
put upon,incomodar
trouble,incomodar
troubling,incomodar
bother,incomodidad
bother!,incomodidad
bothers,incomodidad
discomfort,incomodidad
discomforts,incomodidad
discommodity,incomodidad
inconvenience,incomodidad
inconveniences,incomodidad
nuisance,incomodidad
nuisances,incomodidad
uncomfortableness,incomodidad
incomparable,incomparable
matchless,incomparable
surpassing,incomparable
unparalleled,incomparable
beyond compare,incomparablemente
incomparably,incomparablemente
absence,incomparecencia
absences,incomparecencia
abhorrent,incompartible
unshared,incompartible
conflict of interest,incompatibilidad
incompatibilities,incompatibilidad
incompatibility,incompatibilidad
incompatible,incompatible
out,incompatible con
incompatibly,incompatiblemente
incompetence,incompetencia
ineptitude,incompetencia
ineptness,incompetencia
unfitness,incompetencia
incompetent,incompetente
incompetently,incompetente
unfit,incompetente
unqualified,incompetente
useless,incompetente
incompetents,incompetentes
incompletely,incompletamente
incompleteness,incompletitud
incomplete,incompleto
scrappier,incompleto
scrappiest,incompleto
scrappy,incompleto
sketchier,incompleto
sketchiest,incompleto
sketchy,incompleto
uncompleted,incompleto
misunderstood,incomprendido
incomprehensibility,incomprensibilidad
inapprehensible,incomprensible
incomprehensible,incomprensible
incomprehensibly,incomprensiblemente
incomprehension,incomprensión
incompressible,incompresible
incommunicable,incomunicable
inconceivable,inconcebible
unthinkable,inconcebible
inconceivably,inconcebiblemente
unfinished,inconcluso
die-hard,incondicional
implicit,incondicional
staunch,incondicional
staunchest,incondicional
unconditional,incondicional
unconditioned,incondicional
unqualified,incondicional
unquestioning,incondicional
wholehearted,incondicional
all-out,incondicional para
outright,incondicional para
solid,incondicional para
stalwarts,incondicionales
implicitly,incondicionalmente
staunchly,incondicionalmente
unconditionally,incondicionalmente
disjointedly,inconexa
desultory,inconexo
disconnected,inconexo
disjointed,inconexo
incoherent,inconexo
unrelated,inconexo
unspeakable,inconfesable
unconfirmed,inconfirmado
unverified,inconfirmado
otherwise-minded,inconforme
nonconformist,inconformista
nonconformists,inconformista
offbeat,inconformista
hipster,inconformista / sofisticada
distinct,inconfundible
unmistakeably,inconfundiblemente
incongruous,incongruente
incongruously,incongruentemente
incongruities,incongruidad
incongruity,incongruidad
incongruous,incongruo
inconsistent,incongruo
immeasurable,inconmensurable
incommensurable,inconmensurable
incommensurate,inconmensurable
immeasurably,inconmensurablemente
immovable,inconmovible
immoveable,inconmovible
insensible,inconmovible
irrecognizable,inconocible
unrecognisable,inconocible
unrecognizable,inconocible
unconquerable,inconquistable
insensibility,inconsciencia
thoughtlessness,inconsciencia
unconsciousness,inconsciencia
insensate,inconsciente
insensible,inconsciente
insensitive,inconsciente
insentient,inconsciente
senseless,inconsciente
thoughtless,inconsciente
unacquainted,inconsciente
unaware,inconsciente
unconscious,inconsciente
unselfconscious,inconsciente
unwitting,inconsciente
mindless,inconsciente de
oblivious,inconsciente de
thoughtlessly,inconscientemente
unconsciously,inconscientemente
unwittingly,inconscientemente
inconsequence,inconsecuencia
inconsistencies,inconsecuencia
inconsistency,inconsecuencia
inconsequent,inconsecuente
inconsequential,inconsecuente
inconsistent,inconsecuente
inconsequentially,inconsequentially
recklessness,inconsideración
thoughtlessness,inconsideración
hastier,inconsiderado
hastiest,inconsiderado
hasty,inconsiderado
ill-advised,inconsiderado
inconsiderate,inconsiderado
reckless,inconsiderado
thoughtless,inconsiderado
inconsistent,inconsistente
inconsistently,inconsistentemente
disconsolate,inconsolable
inconsolable,inconsolable
inconspicuousness,inconspicuousness
fickleness,inconstancia
inconstancy,inconstancia
skittishness,inconstancia
unsteadiness,inconstancia
erratic,inconstante
fickle,inconstante
inconstant,inconstante
unsteady,inconstante
unconstitutional,inconstitucional
unconstitutionally,inconstitucionalmente
countless,incontable
incalculable,incontable
innumerable,incontable
uncountable,incontable
unnumbered,incontable
unpolluted,incontaminado
uncheckable,incontenible
uncontainable,incontenible
irrepressibly,inconteniblemente
incontestable,incontestable
unanswerable,incontestable
unquestioned,incontestable
incontestably,incontestablemente
uncontested,incontestado
incontinence,incontinencia
incontinent,incontinente
incontinently,incontinentemente
irrepressible,incontrolable
uncontrollable,incontrolable
ungovernable,incontrolable
incontrovertible,incontrovertible
incontrovertibly,incontrovertiblemente
uncontroversial,incontrovertido
improprieties,inconveniencia
impropriety,inconveniencia
inadvisability,inconveniencia
inconvenience,inconveniencia
inconveniences,inconveniencia
undesirability,inconveniencia
disadvantage,inconveniente
disadvantages,inconveniente
drawback,inconveniente
drawbacks,inconveniente
inconvenient,inconveniente
inexpedient,inconveniente
objection,inconveniente
objections,inconveniente
obstacle,inconveniente
obstacles,inconveniente
trouble,inconveniente
troubled,inconveniente
unsuitable,inconveniente
untoward,inconveniente
inconveniently,inconvenientemente
uncooperative,incooperativo
incorporable,incorporable
coalescence,incorporación
incorporation,incorporación
built-in,incorporado
builtin,incorporado
inbuilt,incorporado
incorporated,incorporado
incorporeal,incorporal
embodied,incorporar
embodies,incorporar
embody,incorporar
embodying,incorporar
incorporate,incorporar
incorporates,incorporar
incorporating,incorporar
sit up,incorporar a alguien
coalesce,incorporarse
coalesced,incorporarse
coalesces,incorporarse
coalescing,incorporarse
sit up,incorporarse
disembodiment,incorporeidad
incorporeity,incorporeidad
bodiless,incorpóreo
disembodied,incorpóreo
immaterial,incorpóreo
incorporeal,incorpóreo
incorrectness,incorrección
wrongness,incorrección
all wrong,incorrectamente
improperly,incorrectamente
incorrectly,incorrectamente
out,incorrectamente
wrong,incorrectamente
improper,incorrecto
inaccurate,incorrecto
incorrect,incorrecto
mistaken,incorrecto
wrong,incorrecto
incorrigible,incorregible
irreclaimable,incorregible
uncorrectable,incorregible
incorrigibly,incorregiblemente
incorrodible,incorrosible
rustproof,incorrosible
stainless,incorrosible
clean-fingered,incorruptible
incorruptible,incorruptible
chaste,incorrupto
incorrupt,incorrupto
uncorrupted,incorrupto
undefiled,incorrupto
uncreated,increado
disbelief,incredulidad
impeachment,incredulidad
impeachments,incredulidad
incredulity,incredulidad
misbelief,incredulidad
unbelief,incredulidad
incrementation,incrementación
incremented,incrementado
incremental,incrementales
incrementally,incrementalmente
incrementing,incrementando
augment,incrementar
augmenting,incrementar
augments,incrementar
increase,incrementar
increases,incrementar
augmentation,incremento
augmentations,incremento
increase,incremento
increases,incremento
increment,incremento
increments,incremento
objurgation,increpación
rebuke,increpación
rebukes,increpación
lash,increpar
lashed,increpar
lashes,increpar
objurgate,increpar
beyond belief,increíble
extraordinary,increíble
implausible,increíble
incredible,increíble
mind-bending,increíble
steep,increíble
steeper,increíble
steepest,increíble
unbelievable,increíble
unreal,increíble
incredibly,increíblemente
unbelievably,increíblemente
crimination,incriminación
incrimination,incriminación
frame,incriminar
framed,incriminar
frames,incriminar
incriminate,incriminar
incriminated,incriminar
incriminates,incriminar
inculpate,incriminar
incriminating,incriminatorio
incriminatory,incriminatorio
bloodless,incruento
embeddings,incrustaciones
scale,incrustaciones
encrustation,incrustación
incrustation,incrustación
inlay,incrustación
inlays,incrustación
inset,incrustación
insets,incrustación
overlay,incrustación
overlays,incrustación
scurf,incrustación
inlaid,incrustado
encrusting,incrustante
inlaying,incrustante
embed,incrustar
embedded,incrustar
embedding,incrustar
embeds,incrustar
enchase,incrustar
encrust,incrustar
inlay,incrustar
inlays,incrustar
overlaid,incrustarse de
overlay,incrustarse de
overlaying,incrustarse de
overlays,incrustarse de
disbelievingly,incrédulamente
incredulously,incrédulamente
disbeliever,incrédulo
disbelievers,incrédulo
incredulous,incrédulo
unbelieving,incrédulo
unquantifiable,incuantificable
hatching,incubación
incubation,incubación
incubations,incubación
sitting,incubación
sittings,incubación
brooder,incubadora
incubator,incubadora
incubators,incubadora
hatch,incubar
hatched,incubar
hatches,incubar
incubate,incubar
incubated,incubar
incubating,incubar
sicken for,incubar
incubate,incubarse
