Word,Meaning
listeners,dinləyicilərə
listening,dinləmək
listens,qulaq asır
listings,siyahıları
listless,süst
listlessly,əzgin-əzgin
listlessness,süstlük
lists,siyahıları
litany,ayin
literacy,savadlılıq
literal,hərfi
literalist,ədəbiyyatşünas
literally,sözün
literals,literator
literary,ədəbi
literate,savadlı
literately,ədəbiyyat
literati,ədiblər
literature,ədəbiyyat
literatures,ədəbiyyat
lithe,əyilən
lithesome,cəld
lithium,litium
lithographic,litoqrafiya
lithographs,litoqrafiyalar
lithography,litoqrafiya
litigant,davacı
litigants,iddiaçıyıq
litigate,dava
litigation,məhkəmə
litmus,lakmus
litre,litr
litres,litr
litter,zibil
litterateur,edip
littering,balalama
little,az
littleness,kiçiklik
littoral,Xəzəryanı
liturgy,komünyon
live,yaşamaq
lived,yaşadığı
liveliest,qaynar
livelihood,yaşamaq üçün vasitə
liveliness,dirilik
lively,canlı
liver,qaraciyər
liverish,sinirli
livers,qaraciyər
liverwort,koyunotu
livery,kıyafet
lives,həyatını
livestock,mal-qara
living,yaşayış
livings,yaşayan
lizard,kərtənkələ
lizards,kərtənkələ
loach,çoprabalığı
load,yük
loaded,dolu
loader,yükləyici
loaders,yükləyicilər
loadings,yüklənmələr
loads,yük
loafer,avara
loafing,veyillənmə
loam,gilli
loan,kredit
loaned,borc
loaning,kreditləşməsinin
loans,kreditlər
loath,könülsüz
loathe,zəhləsi getmək
loathing,ikrah
loathly,könülsüz
loathsome,ürəkbulandıran
loathsomeness,xəbislik
lob,lobe
lobbied,lobbiçilik
lobbies,lobbiləri
lobby,lobbisi
lobbying,lobbiçilik
lobbyism,lobbiçilik
lobbyist,lobbiçi
lobe,ləpə
lobster,xərçəng
lobule,lobül
local,yerli
locale,yerli
localisation,localization
localise,lokallaşdırmaq
localised,lokallaşdırılmış
localiser,kurs
localities,yerlərində
locality,mövqeyində
locally,yerli
locals,yerli
locate,tapmaq
located,yerləşir
locates,Yerləşir
locating,yerləşən
location,yeri
locator,axtarış
locators,lokatorları
loci,yerli
lock,bağlamaq
locked,kilidli
locker,soyunma
locket,medalyon
locking,qapanma
lockjaw,tetanos
locknut,kilit somunu
lockouts,lokavta
locks,qıfıllar
locksmith,çilingər
lockstep,məntiqsiz
locomotion,hareket
locomotive,parovoz
locomotives,lokomotivləri
locus,mahal
locust,çəyirtkə
locusts,çəyirtkələr
locution,tabir
lode,Maden damarı
lodestar,yolgöstərən ulduz
lodge,ilişmək
lodged,batan
lodgement,uzadılıb
lodger,kirəçi
lodging,mənzil
lodgings,mənzil
loft,çardaq
loftily,əzəmətlə
loftiness,iddialılıq
lofty,uca
log,daxil
logged,daxil
logger,Çetele
loggerhead,Caretta
logging,giriş
logic,məntiq
logical,məntiqi
logicality,məntiqlik
logically,məntiqi
logician,məntiqçi
logics,məntiq
login,giriş
logins,ziyarətlər
logistic,maddi-texniki
logistical,maddi-texniki
logistics,logistika
logoff,Kapatma
logotype,loqotipi
loincloth,peştamali
loiter,veyillənmək
lollipop,nabat
lone,tək
lonelier,tənha
loneliness,təklik
lonely,kimsəsiz
lonesome,tənha
long,uzun
longed,darıxılan
longer,artıq
longest,uzun
longevity,uzunömürlülük
longhand,el yazısı
longheaded,zeki
longing,arzu
longingly,həsrətlə
longings,hasretlerini
longish,uzunsov
longitude,uzunluq dairəsi
longitudes,uzunluq
longitudinal,uzunasına
longitudinally,uzunasına
longshoreman,yükvuran
longsome,uzuntəhər
longstanding,uzun müddətli
loo,ayaqyolu
look,baxmaq
looked,baxdı
lookout,gözetleme
looks,görünür
lookup,Sistemi
loom,toxucu dəzgahı
loomed,lobated
looms,dəzgahlarında
loony,dəli
loop,ilmə
loophole,mazğal
loopholes,boşluqlar
looping,loop
loopy,ilməkli
loose,boş
loosed,itirilmiş
loosely,azad
loosen,boşaltmaq
looseness,boşluq
looses,itirir
loosing,itirir
loot,qənimət
looted,talan
looter,qarətçi
looting,ölüsoyanlıq
lop,daramaq
lopped,daranmış
lopsided,yönəlmiş
loquacious,söhbətcil
loquacity,uzunçuluq
loquat,Yeni dünya
lord,hökmdar
lordly,məğrur
lords,Lordlar
lordship,üstünlük
lore,irfan
lorries,yük maşını
lorry,yük maşını
lose,itirmək
loser,kaybeden kimse
losers,ziyana
loses,itirir
losing,itirmək
loss,zərər
losses,zərərlər
lossy,kayıplı
lost,itirilmiş
lot,çox
lotion,losyon
lotions,losyonlar
lots,çox
lotteries,lotereyaların
lottery,uduşlu
lotto,loto
loud,uca
loudly,ucadan
loudness,ucalıq
loudspeaker,reproduktor
loudspeakers,reproduktorlar
lough,gülmek
lounges,salonlarda
louse,bit
lousiness,bitlilik
lousy,bitli
lout,sırtıq
loutish,sırtıq
lovable,sevimli
love,sevgi
loveable,istəməli
loved,sevilən
loveless,sevgisiz
loveliness,sevimlilik
lovelock,Zülüf
lovelorn,terkedilmiş
lover,aşiq
loves,sevir
lovesick,sevdalı
loving,sevgi
lovingly,məhəbbətlə
low,aşağı
lower,aşağı
lowercase,kiçik
lowered,saldı
lowering,tutqun
lowers,azaldır
lowest,aşağı
lowing,böyürə-böyürə
lowland,aran
lowlander,aranlı
lowlands,düzənlikdir
lowliest,ən aşağı
lowliness,geyin
lowly,aşağı
lowness,alçaqlıq
loyal,sadiq
loyalist,riayətkar
loyalists,müdavimleri
loyally,sədaqətlə
loyalty,sədaqət
lozenge,pastil
lozenges,sorma tabletlər
lubricant,sürtkü
lubricants,sürtkü
lubricate,məlhəm qoymaq
lubricated,mazlı
lubricating,sürtgü
lubrication,yağlama
lubrications,sürtkü yağlarının
lubricator,yağlayıcı
lubricous,zampara
lucid,anlaşıqlı
lucidity,açıqlıq
luck,xoşbəxtlik
luckily,xoşbəxtlikdən
luckiness,bəxtəvərlik
luckless,nakam
lucks,uğurlar
lucky,uğurlu
lucrative,gəlirli
lucre,charity
ludicrous,gülməli
luff,orsa etmek
lug,dartma
luggage,baqaj
lugubrious,hazin
lukewarm,istitəhər
lull,layla
lullaby,layla
lumbar,bel
lumber,ləngər
lumbering,hantal
luminaries,korifeyləri
luminescence,lüminessensiya
luminosity,parıltını
luminous,işıldayan
lump,parça
lumpiness,qabarlılıq
lumpish,kütbaş
lumps,parçalar
lumpy,kəsəkli
lunacy,delilik
lunar,ay
lunatic,deli
lunation,kameri
lunch,günorta yeməyi
luncheon,lanç
lunches,nahar
lunchrooms,yemək otaqlarının
lung,ağciyər
lunge,hücum etmək
lunged,ağciyərli
lungs,ağ ciyər
lupine,kurt
lupus,yeyilmə
lurch,darda qoymaq
lurcher,dolandırıcı
lure,aldadıcı yem
lurid,odlu
lurk,pusuya yatmak
luscious,şirəli
lush,sulu
lust,şəhvət
lustful,şəhvətpərəst
lustfully,şəhvətlə
lustfulness,şəhvətpərəstlik
lustration,Lüstrasiya
lustre,parıltı
lustreless,sönük
lustrous,cilalı
lusty,ətli-canlı
lute,rübab
luxuriant,gur
luxurious,dəbdəbəli
luxuriously,təmtəraqla
luxury,dəbdəbə
lvi,Lions
lyceum,lisey
lying,yalançı
lymph,limfa
lymphatic,limfatik
lymphocyte,lenfosit
lymphocytes,lenfosit
lymphoid,limfoid
lymphoma,lenfoma
lynch,linç
lynched,linç
lynx,vaşaq
lynxes,vaşaq
lyric,lirik poema
lyrical,lirik
lyricism,lirizmi
lysergic,lizergin
lyses,liseylərin
lysine,lizil
ma,ana
macadam,şose
macaroni,makaron
mace,gürz
maceration,maserasiya
macerator,maseratorda
maces,toppuz
machinate,kələk işlətmək
machination,kələk
machine,maşın
machined,imal
machineries,texnika
machinery,maşın
machining,emal
machinist,maşinist
machismo,kişilik
mackerel,skumbriya
mackintosh,plaş
macramé,makrame
macro,makro
macrobiotic,Makrobiyotik
macrocosm,evren
macroeconomic,makroiqtisadi
macroeconomics,makroiqtisadiyyat
macroevolution,makrotəkamülün
macromolecular,makromoleküler
macromolecule,makromolekulların
macros,makro
macroscopic,makroskopik
macula,makula
maculate,lekelemek
mad,dəli
madam,xanım
madcap,dəli
madden,cinləndirmək
maddening,çıldırtıcı
madder,boyaqotu
made,etdi
madhouse,dəlixana
madly,dəlicəsinə
madman,dəli
madness,dəlilik
maelstrom,girdap
maestro,ustad
magazine,jurnal
magazines,jurnallar
maggot,kurtçuk
maggoty,qurdlu
magic,sehrli
magical,sehrli
magician,sehrbaz
magicians,Sehrbazlar
magisterial,magistral
magistracy,magistratura
magistrate,magistratura
magistrates,Magistratura
magma,maqma
magnanimity,ürəyigenişlik
magnanimous,mərd
magnanimously,comərdliklə
magnate,maqnat
magnates,maqnatlarının
magnesia,maqneziya
magnesium,maqnezium
magnet,maqnit
magnetic,maqnetik
magnetically,maqnetik
magnetism,maqnetizm
magnetite,maqnetit
magnetometer,maqnit
magnets,maqnit
magnification,böyümə
magnificence,təmtəraq
magnificent,əzəmətli
magnificently,dəbdəbəli
magnifier,zərrəbin
magnifies,böyüdərək
magnify,böyütmək
magnifying,böyüdücü
magnitude,böyüklüyündəki
magnitudes,böyüklükləri
magnolia,maqnoliya
magpie,sağsağan
mahogany,qırmızı ağaj
maid,qulluqçu
maiden,qızlıq
maidenhood,qızlıq
maidenly,qızlıq
maids,Qızlar
maidservant,xadimə
mail,poçt
mailbox,poçt qutusu
mailboxes,poçt
mailed,göndərilənlər
mailer,poçt
mailers,Yazıları
mailing,poçt
mailings,postalar
mailman,poçtalyon
mails,poçt
maim,şil-küt etmək
maimed,əlil
main,əsas
mainframes,meynfreymləri
mainland,materik
mainlanders,anavatandan
mainline,magistral
mainly,əsasən
mainmast,direk
mains,Magistral
mainsail,anayelken
mainstream,əsas
maintain,saxlamaq
maintainability,Dayanıklılığını
maintained,saxlanılır
maintaining,saxlanılması
maintains,saxlayır
maintenance,xidmət
maize,qarğıdalı
majestic,əzəmətli
majestically,şəstlə
majesty,əzəmət
majored,ixtisaslanmışdır
majoring,ixtisası
majorities,çoxluq
majority,əksəriyyət
majors,mayor
majuscule,harf
make,etmək
maker,yaradan
makers,meyker
makes,markalar
makeshift,dərmə çatma
makeup,qrim
making,edilməsi
maladministration,səhv idarə etməsinə
maladroit,sakar
malady,xəstəlik
malaise,inciklik
malapert,arsız
malapropism,sözcükleri uygunsuzca kullanma
malapropos,uygunsuzca
malaria,malyariya
malarial,malyariya
malcontent,narazı
malediction,nifrin
malefic,zararlı
males,kişilər
malevolence,qərəz
malevolent,bədxah
malfeasance,sahəsində xidməti cinayətlərin
malformation,malformasyonların
malformations,qüsurları
malformed,bad
malfunction,nasaz iş
malfunctioned,işlədikdə
malfunctions,nasazlıqların
malice,kin
malicious,qərəzli
maliciously,qəhərli
maliciousness,küdurətlilik
malign,düşməncəsinə
malignancy,zərərlilik
malignant,bədxassəli
mall,AVM
mallard,anqut
malleable,döyülə bilən
mallet,toxmaq
mallets,tokmaklar
mallow,əməkömənçi
malls,merkezleri
malnutrition,qidasizlıq
malodorous,pis kokulu
malpractice,qanunazidd hərəkət
malthus,Maltus
maltose,maltoza
maltreat,qoz qabığına soxmaq
maltreatment,əldən salmanın
mamma,ana
mammal,məməli
mammalian,əmcəkli
mammals,məməlilər
mammography,mammoqrafiya
mammon,ihtiras
mammoth,mamont
man,insan
manacle,əl qandalı
manage,idarə
manageability,yönetilebilirliği
manageable,idarə
managed,idarə
management,idarə
managements,idarə
manager,müdir
manageress,müdiresini
managers,menecerləri
manages,idarə
managing,idarə
mandarins,mandarinlər
mandate,mandat
mandated,səlahiyyəti
mandates,mandat
mandating,zəruri
mandatory,məcburi
mandolin,mandolina
mandrake,adamkökü
mandrakes,meyvələrin
mane,yal
manfully,mertçe
manganese,manqan
mange,qotur
manger,axur
mangle,korlamaq
mango,manqo
mangy,qotur
manhole,baca
manholes,menhollerine
manhood,kişilər
mania,maniya
maniac,dıvanə
manicure,manikür
manicurist,manikürçü
manicurists,Manikürcüler
manifest,əyan
manifestation,təzahür
manifestations,təzahürləri
manifested,özünü
manifesting,gösteren
manifestly,açıq-aydın
manifesto,manifest
manifestoes,bəyanat
manifests,büruzə
manifoldness,rəngarəngliyi
manifolds,manifoldu
manikin,manekençi
manioc,manyok
manipulate,manipulyasiya etmək
manipulated,manipulyasiya
manipulating,manipulyasiya
manipulation,manipulyasiya
manipulations,manipulyasiya
manipulator,manipulyator
manipulators,manipulyatorları
mankind,bəşəriyyət
manliness,mərdanəlik
manned,insanlı
mannequin,manekençi
manner,davranış
mannered,ibarəli
mannerly,ədəbli
manners,rəftar
mannish,erkeksi
manoeuvrability,manevrlik
manoeuvrable,yüksək manevr qabiliyyətinə sahib
manoeuvre,manevr
manoeuvred,manevr
manoeuvres,manevrləri
manoeuvring,manevr
manometer,manometr
manometers,manometrlər
manor,malikanə
manpower,fəhlə qüvvəsi
manservant,lakey
mansion,saray
mansions,köşkləri
manslaughter,adam öldürmə
manslayer,qatil
mantelpiece,lövhəsində ifadə
mantissa,mantis
mantle,mantiya
manual,dərslik
manually,əl
manuals,təlimatlar
manufactory,manufaktura
manufacture,istehsal
manufactured,istehsal
manufacturer,istehsalçısı
manufacturers,istehsalçıları
manufactures,istehsal
manufacturing,emaledici
manumit,serbest bırakmak
manure,peyin
manus,əlləri
manuscript,əl yazması
manuscripts,əlyazmalar
many,çox
map,xəritə
maple,qayınağacı
mapped,eşlenen
maps,xəritələr
mar,korlamaq
marathon,marafon
marathons,marafonları
maraud,vurulub
marauder,qarətçi
marauders,soyğunçulara
marauding,qarətçilik
marble,mərmər
marbled,mərmərlənmiş
marbleised,mərmərləşmiş
marbling,ebru
march,yürüş
marched,getdi
marches,gedişləri
marchioness,markiz
mare,madyan
mares,madyan
margarine,marqarin
margin,haşiyə
marginal,son
marginalia,haşiyeler
marginality,marjinalliği
marginally,cüzi
margined,Prokurorluq
margins,qaydalarından
margrave,Markizi
marigold,həmişəbahar
marijuana,sirr
marinade,şoraba
marinas,marinalarda
marinate,salamurada bırakmak
marinated,salamura
marine,dəniz
marionette,oyun-oyuncaq
marital,ər-arvad
maritime,dəniz
mark,qiymət
marked,qeyd
markers,markerlər
market,bazar
marketable,əmtiəlik
marketed,bazara
marketer,marketers
marketplace,bazarda
marketplaces,pazarları
markets,bazarları
marking,qeyd
markings,nişanları
marks,nişanları
marksman,mahir atıcı
marksmanship,tuşluq
marksmen,atıcılar
marl,mergel
marline,mürnel
marmalade,portakal reçeli
marmite,güveç
marmoreal,mərmər
marmoset,ipek
marmot,dağ sıçanı
maroon,tünd qırmızı
marquee,çadır
marquis,markiz
marquisette,markizet
marred,zədəli
marriage,nigah
marriageable,ərlik
marriages,nikahlar
married,evli
marries,evlənir
marrow,ilik
marrowbone,ilik
marrows,qabağına
marry,evlənmək
marrying,evlənərək
marsh,bataqlıq
marshal,Marşal
marshes,bataqlıqlarında
marshland,bataqlıq yer
marshmallow,zefir
marshy,bataqlıq
marsupial,kisəli
marsupials,kisəlilər
marten,Sansar
martinet,sert amir
martyr,cəfakeş
martyrdom,şəhidlik
martyrs,şəhid
marvel,möcüzə
marvelled,marveled
marvelling,marveling
marvellous,ecazkar
marvellously,qiyamət
marvels,möcüzə
mascara,vəsmə
mascaras,Mascaralar
mascot,maskot
mascots,maskot
masculinity,kişiliyi
mash,əzmək
mashed,püresi
mashes,şirəsinin
mask,maska
masked,maskalı
masking,maskeleme
masks,maskalar
masochist,mazoxist
masonry,daşyonma
masons,masonlar
masque,maska
masquerade,maskarad
masques,məscid
mass,kütləvi
massacred,qətl
massacres,qırğınlar
massacring,qətl
massage,masaj
massaged,masaj
massages,masaj
massaging,masaj
masses,kütlələr
masseur,masajçı
masseurs,Masajist
masseuse,masajçı
massif,massiv
massifs,massivlərində
massing,yığınak
massive,kütləvi
massively,kütləvi
massiveness,ağırlıq
mast,dor
master,usta
mastered,mənimsəmiş
masterful,ustaca
masterfully,ustalıqla
mastering,mənimsəmə
masterly,virtuoz
mastermind,çekip
masterminds,havadarlarının
masters,ustaları
mastery,sənətkarlıq
masthead,başlıq
mastic,mastika
masticate,çeynəmək
mastication,gövşək
mastitis,döşgəlməsi
mastoid,məməyəbənzər
masts,Direk
masturbate,onanizm etmək
masturbation,onanizm
match,matç
matched,uyğunlaşdı
matches,kibrit
matching,uyğun
matchless,əvəzsiz
matchlessly,misilsizlik
matchmakers,elçilər
mated,evləndirilən
materialisation,maddiləşməsinin
materialise,həyata keçirmək
materialised,maddi
materialises,gerçekleştirmektedir
materialising,materializing
materialism,materializm
materialistic,materialist
materialistically,materialistcəsinə
materiality,maddilik
materially,maddi
materials,materialları
materiel,maddi
maternally,ana
maternity,analıq
mathematic,riyazi
mathematical,riyazi
mathematically,riyazi
mathematician,riyaziyyatçı
mathematicians,riyaziyyatçılar
mathematics,riyaziyyat
maths,riyaziyyat
matinee,tamaşa
matriarchal,matriarxat
matriarchy,matriarxat
matrices,matrisalar
matricide,katilliği
matriculates,ümumavropa
matrimonial,Evlilik
matrimony,ər-arvadlıq
matrix,matris
matron,təsərrüfat müdirəsi
matte,tutqun
matted,dolaşıq
matter,maddə
matters,məsələlər
matting,həsir
mattock,toxa
mattress,döşək
mattresses,döşəklər
maturate,olgunlaşmak
maturates,püxtələştirdiyinə
maturation,püxtəlik
mature,yetkin
matured,çatmış
matures,olgunlaşırsa
maturing,yetişmə
maturities,ödəmə
maturity,yetkinlik
maul,tokmak
mausoleum,məqbərə
mausoleums,məqbərələr
mauve,leave
maverick,cəlayi-vətən
maw,qursaq
mawkish,həssas
maxilla,çənə
maxillary,çənə
maximal,maksimal
maximally,maksimum
maximisation,maximization
maximise,maksimize
maximised,maksimuma
maximises,artırır
maximising,maksimum
maxims,Özdeyiş
maximum,maksimum
maximums,maksimal
may,bilər
maybe,bəlkə
mayfly,mayıs sineği
mayonnaise,mayonez
mayor,mer
mayoral,bələdiyyə başçılığı
mayoralty,meriyanın
mayoress,mer
mayors,bələdiyyə başçıları
maze,labirent
mazy,karışık
me,mən
meadow,çəmən
meadows,çəmənlikləri
meagre,cüzi
meal,yemək
meals,yemək
mealtime,yemek zamanı
mealy,kövrək
meander,əyri
meandering,əyri-üyrü
meaning,mənası
meaningful,mənalı
meaningfully,əhəmiyyətli
meaningfulness,mənalılıq
meaningless,mənasız
meaninglessly,mənasızcasına
meaninglessness,mənasızlıq
meanings,mənaları
meanly,alçaqcasına
meanness,alçaqlıq
means,vasitə
meantime,bu anda
meanwhile,bu anda
measles,qızılca
measly,qızılca
measurability,ölçülebilirliği
measurable,ölçülə
measure,ölçmək
measured,ölçülü
measureless,ölçüsüz
measurement,ölçü
measurements,ölçmələr
measurer,qiymətləndirici
measures,tədbirlər
measuring,ölçü
meat,ət
meatball,köfte
meatballs,küftə
meats,ət
meaty,ətli
mechanic,mexaniki
mechanical,mexaniki
mechanically,mexaniki
mechanicals,mexaniki
mechanics,mexanika
mechanisation,mexanizasiya
mechanised,mexanikləşdirilmiş
mechanism,mexanizm
mechanisms,mexanizmləri
mechanist,mekanikçi
medalled,döş nişanına layiq görülüb
medallion,medalyon
medallions,medalyon
medallist,mükafatçısı
medallists,mükafatçıları
medals,medal
meddle,qarışmaq
meddled,müdaxilə
meddler,İşgüzar
meddlesome,zəhlətökən
meddling,müdaxilə
mediaeval,orta əsrlər
medians,Midiyalılar
mediate,vasitəçilik etmək
mediated,vasitəçiliyi
mediating,vasitəçilik
mediation,vasitəçilik
mediator,vasitəçi
mediators,vasitəçilər
medic,həkim
medical,tibbi
medically,tibbi
medicaments,dərman
medicated,dərmanlı
medication,dərmanlar
medications,dərman
medicinal,dərman
medicine,tibb
medicines,dərman
medieval,orta əsrlər
medievalism,orta əsr
mediocre,babat
mediocrity,babatlıq
meditation,düşüncə
medium,mühit
mediums,ortamlarda
meek,məzlum
meekest,həlim
meekly,məzlum-məzlum
meekness,mülayimlik
meerschaum,Lületaşı
meet,cavab
meeting,görüş
meetings,görüşlər
meets,cavab
megabits,megabit
megabyte,meqabayt
megabytes,megabayt
megalith,meqalitik
megalopolis,birleşik şehirler
megalopolises,meqapolislər
megaphone,rupor
megavolt,meqavolt
megawatt,meqavat
megrims,bunalım
meiosis,mayoz
melamine,melamin
melancholia,karasevda
melancholic,melanxolik
melancholy,həzin
melange,melanj
melee,kavgası
meliorate,düzeltmek
melioration,meliorasiya
mellifluent,xoşahəng
mellifluous,xoşahəngli
mellow,yumşaq
mellowness,mülayimlik
melodic,melodik
melodies,melodiyalar
melodious,melodik
melodiously,ahəngdar
melodrama,melodram
melodramas,janrında
melodramatic,melodramatik
melody,melodiya
melon,yemiş
melons,qovun
melt,ərinti
melted,ərinmiş
melting,ərimə
melts,əriyir
member,üzv
members,üzvləri
membership,üzvlük
memberships,üzvlük
membrane,membran
membranes,membranların
membranous,qişalı
memoir,memuar
memoirs,təzkirə
memorabilia,Anı
memorable,yaddaqalan
memoranda,Muhtıraları
memorandums,memorandumlar
memorials,abidələri
memorise,əzbərləmək
memorised,xatirəsi
memorising,xatirəsini anma
memory,yaddaş
menace,hədə
menaced,hədələmişdir
menacing,hədələyici
menacingly,təhdidamizcəsinə
menagerie,heyvanxana
menageries,səyyar heyvanxalar
mend,yamaqlamaq
mendacious,yalançı
mendacity,yalançılıq
mendelevium,mendeleyevum
mendicant,dilenci
mending,sazlama
menial,aşağı
meningitis,meningit
menopausal,menopoz
menopause,menopoz
mensal,ayda
menservants,cariyələr
menses,aybaşı
menstruate,aybaşı olmaq
menstruated,heyz
menstruating,heyzli
menstruation,aybaşı
mental,ruhi
mentalities,zehniyyətə
mentality,təfəkkür
menthol,mentol
mention,zikr
mentionable,yaddaqalan
mentioned,qeyd
mentioning,qeyd
mentions,qeyd
mentor,mentoru
mentors,tərbiyəçilərin
mentorship,mentorluq
menu,menyu
menus,menyular
meow,miyavlamak
mercenaries,muzdlular
mercenary,dövlətpərəst
merchandise,mal
merchandiser,əmtəəşünas
merchandises,malları
merchandising,kommersiya
merchant,tacir
merchantability,satılabilirlik
merchantman,tacir
merchants,tacirlər
merciful,rəhmli
mercifulness,insaflılıq
merciless,amansız
mercilessly,insafsızcasına
mercilessness,amansızlıq
mercurial,civəli
mercuric,civə
mercury,civə
mercy,mərhəmət
mere,sırf
merely,yalnız
merest,en az
merganser,qarabatdaq
merge,qatışmaq
merged,birləşdi
mergence,ölçülərinin
merger,birləşmə
mergers,birləşmə
merges,kaynaştırıyor
merging,birləşmə
meridians,meridianlar
meringue,beze
merino,merinos
merit,ləyaqət
merited,layiqli
meriting,layiqdirlər
meritorious,tərifli
meritoriously,mötəbər
merits,mahiyyəti
merlon,diş
mermaid,su pərisi
merrily,gülə-gülə
merriment,şadyanalıq
merriness,naylıq
merry,şən
merrymaking,oyuncaq
mescaline,meskalin
mesenteric,mezenterik
mesh,ilgək
mesmerism,hipnoz
mesmerist,hipnozçu
mesmerize,hipnozlamaq
mesoderm,mezoderm
mess,dolaşıq
message,məlumat
messaging,mesajlaşma
messenger,elçi
messengers,peyğəmbərləri
messiah,Məsih
messiahs,Məsihlərin
met,görüşüb
metabolic,metabolik
metabolism,maddələr mübadiləsi
metabolisms,Maddələr mübadiləsinin
metabolite,metabolit
metallic,metal
metallurgic,metallurji
metallurgical,metallurji
metallurgist,metallurq
metallurgy,metallurgiya
metals,metallar
metalwork,metal
metalworker,çilingər
metalworking,metal
metamorphic,metamorfik
metamorphism,metamorfizm
metamorphose,başkalaşmak
metamorphosis,metamorfoz
metaphor,məcaz
metaphoric,məcazi
metaphorical,metaforik
metaphors,bənzətmələr
metaphysical,metafizik
metaphysician,metafizik
metaphysics,metafizika
metastasis,metaztaz
metathesis,metateza
mete,sərhəd
metempsychosis,bab
meteoric,meteor
meteorite,meteorit
meteorological,meteoroloji
meteorologist,meteoroloq
meteorology,meteorologiya
meter,metr
metered,basımlık
metering,ölçü
meters,metr
methadone,metadon
methane,metan
methanol,metil spirti
methinks,galiba
method,üsul
methodical,metodiki
methodically,üsullu
methodological,metodoloji
methodologically,metodoloji
methodologies,metodologiyalar
methodologist,metodist
methodologists,metodistlər
methodology,metodologiya
methods,metodika
methyl,metil
methylene,metilen
methylphenidate,metilfenidat
meticulous,xırdaca
metier,meslek
meting,Görüşdə
metonymical,metonimik
metonymy,metonimiya
metre,metr
metres,metr
metric,metrik
metrical,metrik
metrics,ölçümlerini
metrological,metroloji
metrology,metrologiya
metronome,metronom
metronomes,metronomlar
metropolis,paytaxt
metropolitan,paytaxt
metros,Metrolar
mettle,cəsusluq
mettlesome,dəliqanlı
mew,qəfəs
mewl,miyovlamaq
miasma,buxar
mica,qarğadüzü
mice,siçanlar
microampere,mikroamper
microbarograph,mikrobaroqraf
microbe,mikrob
microbes,mikroblar
microbial,Mikrob
microbiologic,mikrobioloji
microbiological,mikrobioloji
microbiologist,mikrobioloq
microbiology,mikrobilogiya
microbus,mikroavtobus
microchemistry,mikrokimya
microchip,mikroçip
microchips,mikroçiplərin
microcircuits,mikrosxemlər
microclimate,mikroklimat
microcode,macrocode
microcomputers,mikrokompüterlər
microcosmic,macrocosmic
microeconomic,mikroiqtisadi
microelectrode,mikroelektrot
microelectronics,mikroelektronika
microelement,mikroelement
microevolution,mikrotəkamül
microfilm,mikrofilm
microfilmed,mikrofilmləşdirilib
microfilms,mikrofilm
microform,mikrodaşıyıcıların
microinstruction,macroinstruction
micromanipulator,Mikromanipülatör
micrometer,mikrometr
micrometers,mikrometreler
micrometry,mikrometriya
micron,mikron
microns,mikron
micronutrient,mikro
microphone,mikrafon
microphones,mikrofonlar
microphotography,mikrofotoqrafiya
microprint,mikro baskı
microprobe,Mikrozond
microprocessor,mikroprosessor
microprocessors,mikroprosessorlar
microscope,mikroskop
microscopes,mikroskoplar
microscopic,mikroskopik
microscopically,mikroskopik
microscopy,mikroskop
microspore,mikrospor
microstructure,macrostructure
microstructures,mikro
microsurgery,Mikrocərrahiyyə
microtones,aralıqlar-mikroton
microvolt,mikrovolt
microwatt,mikrovat
microwave,mikrodalğalı
microwaves,mikrodalğa
mid,orta
midcourse,orta yol
midday,günorta
midden,gübrelik
middle,orta
middlebrow,zevkleri
middleman,komisyoncu
middlemost,ortadaki
middles,ortalarında
middling,orta
midfield,orta
midfielder,forma geyən
midge,mığmığa
midget,balaca məxluq
midlands,mərkəzi qraflıqlar
midnights,Gecə
midpoint,orta
midrange,orta aralık
midrib,folqa orta damarı
midst,aralıq
midway,Miduey
midweek,hafta ortası
midwife,mama
midwifery,mamalıq
midwinter,karakış
midwives,mama
miff,darılma
might,bilər
mightier,qüvvətli
mightily,qüdrətlə
mightiness,Qüvvətiniz
mighty,qüdrətli
mignonette,məhəbbətçiçəyi
migraine,miqren
migraines,Migren
migrant,köçəri
migrants,miqrantlar
migrate,köçmək
migrated,köç
migrates,miqrasiya
migrating,miqrasiya
migration,mühacirət
migrations,köçlər
migratory,köçəri
milch,sağmal
mild,mülayim
milder,yumşaq
mildew,kif
mildly,yumşaq
mildness,həlimlik
mile,mil
miles,mil
milestone,mərhələ
milestones,mərhələləri
milfoil,qanqurudan
milieu,ətrafı
militant,cəngavər
militants,xadimləri
militaries,Hərbçilərimiz
militarily,hərbi
militarisation,hərbiləşmə
militarised,hərbiləşdirilmiş
militarism,militarizm
militaristic,militarist
militate,etkilemek
militia,milis
militiaman,milisioner
militias,milisləri
milk,süd
milker,sağıcı
milking,sağım
milkmaid,sağıcı
milkman,südçü
milks,süd
milksop,mızı
milkweed,südləyən
milky,südlü
mill,dəyirman
milldam,değirmen barajı
milled,tırtıllı
millenarian,bininci
millennia,minilliklərə
millennial,minillik
millennialism,Minillik
millennium,minillik
miller,dəyirmançı
millet,darı
milliampere,milliamper
milliard,milyard
millilitre,millilitr
millilitres,millilitr
millimetre,millimetr
millimetres,millimetr
milliner,modistka
millinery,tuhafiye
milling,freze
million,milyon
millionaire,milyonçu
millionaires,milyonerlər
millions,milyonlarla
millionth,milyonuncu
