Word,Meaning
ဂျီဩမေတြီ,Geometrical
ဂျီဩမေတြီ,Geometrically
ဂျီဩမေတြီ,Geometrize
ဂျီသြမေတြီ,Geometry
ဘူမိရုပ်သွင်,Geomorphic
အကယ်. ဘူမိရုပ်သွင်,Geophysical
ဘူမိ,Geophysicist
အကယ်. ဘူမိရုပ်သွင်,Geophysics
ပထဝီနိုင်ငံရေး,Geopolitic
ပထဝီနိုင်ငံရေး,Geopolitical
ပထဝီနိုင်ငံရေး,Geopolitically
ပထဝီနိုင်ငံရေးကလည်းအဓိကနေရာ,Geopolitics
ဂျော့ခ်ျ,George
ဂျော့ခ်ျဝါရှင်တန်,George Washington
ဂျော့ခ်ျဟောက်,George Westinghouse
ဂျော်ဂျီယာ,Georgia
ပထဝီ,Geostrategic
ဘူမိအပူ,Geotherm
ဘူမိအပူ,Geothermal
ဘူမိအပူ,Geothermic
ဂေ,Gerah
ဂျရတ်,Gerard
တဲ့အခါ,Gerbil
နာလန်,Geriatric
နာလန်ထအုပ်စု,Geriatric Group
သက်ကြီးရွယ်အို,Geriatrician
အသက်ကြီးရွယ်အို,Geriatrics
ပိုးရှိမရှိကို,Germ
ပိုးကိုစစ်ဆင်ရေး,Germ Warfare
ဂျာမန်,German
ဂျာမန်အမျိုးသမီး,German Lady
ဂျာမန်ဝက်သက်,German Measles
ဂျာမန်သိုးထိန်းသည်,German Shepherd
ဂျာမန်အမျိုးသမီးတယောက်,German Woman
ဂျာမန်,Germane
ဂျာမန်,Germanely
ဂျာမန်,Germaneness
ဂျာမန်,Germanic
ဂျာမန်,Germanical
ဂျာမန်,Germanically
ဂျာမန်,Germanics
ဂျာမဏီ,Germanious
ဂျာမန်,Germanism
ဂျာမန်,Germanity
ဂျာ,Germanium
ဂျာမန်,Germanization
ဂျာမန်,Germanizer
ဂျာမန်,Germanness
ဂျာမန်,Germanous
ဂျာမဏီ,Germany
အပင်ပေါက်ရန်အတွက်,Germin
အပင်ပေါက်ရန်အတွက်,Germinability
အပင်ပေါက်ရန်အတွက်,Germinable
အပင်ပေါက်ရန်အတွက်,Germinal
အပင်ပေါက်ရန်အတွက်ကလာပ်စည်း,Germinal Cell
အပင်ပေါက်ရန်အတွက်ကာလ,Germinal Period
အပင်ပေါက်ရန်အတွက်,Germinally
အပင်ပေါက်ရန်အတွက်,Germinance
အပင်ပေါက်ရန်အတွက်,Germinancy
အပင်ပေါက်ရန်အတွက်,Germinant
ပေါက်လေ့,Germinate
အပင်ပေါက်ရန်အတွက်,Germination
အပင်ပေါက်ရန်အတွက်,Germinative
အပင်ပေါက်ရန်အတွက်,Germinatively
အပင်ပေါက်ရန်အတွက်,Germinator
ပိုးမွှားများ,Germing
ဂေရရှုံ,Gershom
ဂေရရှုန်,Gershon
ဂေရရှုန်,Gershonite
လက်ဟန်ခြေဟန်,Gestural
လက်ဟန်ခြေဟန်သီအိုရီ,Gestural Theory
ဟန်အမူအရာ,Gesture
လက်ဟန်ခြေဟန်ဘာသာစကား,Gesture Language
လက်ဟန်ခြေဟန်တရားအားထုတ်,Gesture Meditation
လက်ဟန်ခြေဟန်,Gesturer
အမူအယာ,Gestures
ရယူ,Get
အကြောင်းရယူပါ,Get About
အနှံ့ရ,Get Across
ရှေ့ဆက်ရ,Get Ahead
အဆင်ပြေသည်,Get Along
အမျက်တော် ထွက်. ကျော်ရယူပါ,Get Angry Over
မှာရ,Get At
အားလပ်ခွင့်ယူသည်,Get Away
နောက်ကျောကိုရယူပါ,Get Back
နောက်ကွယ်မှရယူပါ,Get Behind
ရ,Get By
ကွဲအက်ရယူပါ,Get Cracking
ဆင်းရယူလိုက်ပါ,Get Down
ဆင်ထားတာရယူပါ,Get Dressed
ပင်ရယူပါ,Get Even
ဝင်ခဲ့လေ,Get In
သို့ရယူပါ,Get Into
ကားတစ်စီးသို့ရယူပါ,Get Into A Car
နားလည်ပါတယ်,Get It
ထွက်သွား,Get Lost
လက်ထပ်ရန်,Get Married
ဘယ်နေရာမှာမှရယူပါ,Get Nowhere
ခွင့်ယူသည်,Get Off
တက်သည်,Get On
ပေါ်ကိုရယူပါ,Get Onto
ထွက်သွားပါ,Get Out
ထွက်သွား,Get Out Of
မေ့ပျောက်ဖို့ကြိုးစားသည်,Get Over
အဆင်သင့်ရယူပါ,Get Ready
ကိုရှင်းပစ်သည်,Get Rid Of
လှည့်လည်ရ,Get Round
ဖျားနာရယူပါ,Get Sick
တစ်နေရာရာမှာရယူပါ,Get Somewhere
ချောင်းကိုရယူပါ,Get Stick
အဲဒီမှာရ,Get There
တဆင့်ရ,Get Through
တွေ့ဆုံသည်,Get Together
ခက်ခဲတဲ့ရယူပါ,Get Tough
ထိန်းချုပ်မှုအောက်မှာရယူပါ,Get Under Control
အိပ်ရာထသည်,Get Up
အတူရ,Get With
အားလပ်ခွင့်ယူသည်,Getaway
ဂေသရှေမန်,Gethsemane
ဂေသရှေမန်,Gethsemanic
တက်သည်,Get-On
ထွက်သွားပါ,Get-Out
ရယူခြင်း,Getting
အမျိုးအစားလာပြီ,Getting Type
ပူနွေးလာပြီ,Getting Warm
တွေ့ဆုံသည်,Get-Together
အိပ်ရာထသည်,Getup
အိပ်ရာထသည်,Get-Up
ဂါနာ,Ghana
ဂျန့်မြို့မှာ,Ghent
ဝိညာဉ်တော်သည်,Ghost
တစ္ဆေကဒ်များ,Ghost Cards
တစ္ဆေဘာသာရေး,Ghost Cult
တစ္ဆေအကအခုန်,Ghost Dance
တစ္ဆေအပေါက်,Ghost Hole
တစ္ဆေအိမ်ထောင်မင်္ဂလာ,Ghost Marriage
တစ္ဆေသည်ပရောဖက်ကို,Ghost Seer
တစ္ဆေဆိုက်,Ghost Site
တစ္ဆေလူ့အဖွဲ့အစည်း,Ghost Society
တစ္ဆေဝိညာဉ်သည်,Ghost Soul
တစ္ဆေဇာတ်လမ်း,Ghost Story
တစ္ဆေသီအိုရီ,Ghost Theory
တစ္ဆေမြို့,Ghost Town
တစ္ဆေနှုတ်ကပတ်တရားတော်ကို,Ghost Word
ဝိညာဉ်တော်သည်စာရေးဆရာ,Ghost Writer
လောကကိုလည်း,Ghostliness
လောကကိုလည်း,Ghostly
သရဲတစ္ဆေ,Ghosts
တစ္ဆေ-စာရေးဆရာ,Ghost-Writer
ဘီလူး,Giant
ဧရာမလူသတ်သမား,Giant Killer
ဧရာမအိမ်မြှောင်တစ်ကောင်,Giant Lizard
ဆုရသူများကျေးဇူးတင်စကား,Giantess
ဧရာ-လူသတ်သမား,Giant-Killer
မျောက်လွှဲကျော်,Gibbon
ဂိဗောင်မြို့သားတို့,Gibeonite
ဂျီဘရောလ်,Gibraltar
ဂျီဘရောလ်အဖျားတက်ခြင်း,Gibraltar Fever
ဂစ်ဘ်ဆွန်,Gibson
ဂိဒေါင်သည်,Gideon
လက်ဆောင်ပေးမယ်,Gift
ဆုလက်ဆောင်ချည်နှောင်,Gift Binding
ဆုလက်ဆောင်စာအုပ်,Gift Book
လက်ဆောင်ကဒ်,Gift Card
လက်ဆောင်ပေးမယ်လက်မှတ်,Gift Certificate
ဆုလက်ဆောင်ကူပွန်,Gift Coupon
ဆုလက်ဆောင်ထုပ်,Gift Parcel
ဆုလက်ဆောင်စာစောင်,Gift Periodical
ဆုလက်ဆောင်တောင်းဆိုချက်ကို,Gift Request
လက်ဆောင်ပစ္စည်းအရောင်းဆိုင်,Gift Shop
လက်ဆောင်ပဏ္ဏာအခွန်,Gift Tax
လက်ဆောင်ပေးမယ်လက္ခဏာသက်သေဖြစ်,Gift Token
လက်ဆောင်ပေးမယ်ဘောက်ချာ,Gift Voucher
လက်ဆောင်ပဏ္ဏာထည်,Gift Ware
လက်ဆောင်ပေးမယ်ထုပ်,Gift Wrap
ပါရမီရှင်,Gifted
လက်ဆောင်အဖြစ်,Giftedness
အလွန်ကြီးမားသော,Gigantic
အလွန်ကြီးမားသော,Gigantical
အလွန်ကြီးမားသော,Gigantically
အလွန်ကြီးမားသော,Giganticness
အလွန်ကြီးမားသော,Gigantism
အလွန်ကြီးမားသော,Gigantize
ဂိလဒ်ပြည်သား,Gileadite
ဂေးလီယန်,Gillian
ဂျင်,Gin
ဂျင်း,Ginger
ဂျင်းဘီယာ,Ginger Beer
ဂျင်းပေါင်မုန့်,Ginger Bread
ဂျင်းအုပ်စု,Ginger Group
ဂျင်းခွံမာသီး,Ginger Nut
ဂျင်းဒင်္ဂ,Ginger Snap
ဂျင်းတက်,Ginger Up
ဂျင်းစပျစ်ရည်ကို,Ginger Wine
ဂျင်း-ခွံမာသီး,Ginger-Nut
ထောင်ချောက်-နန်းတော်,Gin-Palace
ဂျင်ဆင်း,Ginseng
ထောင်ချောက်-ထောင်ချောက်,Gin-Trap
ဂျိုဗန်,Giovanni
သစ်ကုလားအုပ်,Giraffe
ခါး,Gird
အပေါ်စည်းလော့,Gird On
မိမိကိုယ်ကိုခါးစည်း,Gird Oneself
ပန်းစည်း,Gird Up
ခါးစည်း,Girding
ခါးပန်း,Girdle
ခါးစည်းစာအုပ်,Girdle Book
ခါးပန်းကိတ်မုန့်,Girdle Cake
ခါးစည်းကိုအာရုံ,Girdle Sensation
စင်စင်,Girgashite
ဂိရဂါရှိ,Girgasite
မိန်းကလေး,Girl
မိန်းကလေးသောကြာနေ့,Girl Friday
မိန်းကလေးမိတ်ဆွေ,Girl Friend
မိန်းကလေးလမ်းညွှန်,Girl Guide
ရည်းစား,Girlfriend
လျက်,Girt
အကျဉ်းချုပ်,Gist
ဂိတ္,Gittite
ပေး,Give
အကြံဥာဏ်ပေးပါ,Give Advice
စွန့်ကြဲသည်,Give Away
နောက်ကျောကိုပေးပါ,Give Back
မွေးဖွားခြင်းပေးပါ,Give Birth
ယောက်ျားကိုဘွားမြင်ပေးပါ,Give Birth To
အသွေးတော်ပေးပါ,Give Blood
သက်သေအထောက်အထားပေးပါ,Give Evidence
ထွက်ပေး,Give Forth
မြေပြင်ပေး,Give Ground
အရှုံးပေး,Give In
အသိပေးစာပေးပါ,Give Notice
ချွတ်ပေး,Give Off
တစ်ခုအနံ့ချွတ်ပေးပါ,Give Off An Odour
ထွက်ပေး,Give Out
အပ်,Give Over
ရန်မြင့်တက်ပေးပါ,Give Rise To
ဖျားနာပေး,Give Sick
အရှုံးပေးသည်,Give Up
အပေါ်သို့ပေး,Give Upon
လမ်းပေးပါ,Give Way
စွန့်ကြဲသည်,Giveaway
စွန့်ကြဲသည်,Give-Away
ပေးအပ်,Given
ပေးထားသောအခြေအနေများ,Given Circumstances
ပထမအမည်,Given Name
ပေးထားသော,Givenness
တင်ခဲ့,Giver
ကိုပေးသည်,Gives
ပေးလှူသူ,Giving
တက်ကိုပေးလှူ,Giving Up
ရေခဲ,Glaciate
ရေခဲ,Glaciated
ရေခဲတိုင်းပြည်,Glaciated Country
ရေခဲ,Glaciation
ရေခဲမြစ်,Glacier
ရေခဲမြစ်ချောင်းရေကို,Glacier Stream
ရေခဲမြစ်,Glaciered
ဝမ်းမြောက်ခြင်းအကြောင်း,Glad
ဝမ်းမြောက်သောစိတ်လက်,Glad Hand
ဝမ်းမြောက်ခြင်းစုတ်,Glad Rags
ရွှင်လန်းသောစိတ်,Gladful
ရွှင်လန်းသောစိတ်,Gladfulness
ဝမ်းမြောက်စွာ,Gladly
ရွှင်လန်းသောစိတ်,Gladness
အောင်မြင်ကျော်ကြားပြီးဆွဲဆောင်မှုရှိတဲ့လူငယ်လေးတွေ,Glamor
စွဲမက်ဖွယ်ဖြစ်အောင်,Glamorise
အောင်မြင်ကျော်ကြားပြီးဆွဲဆောင်မှုရှိတဲ့လူငယ်လေးတွေ,Glamorous
အောင်မြင်ကျော်ကြားပြီးဆွဲဆောင်မှုရှိတဲ့လူငယ်လေးတွေ,Glamorously
ခေတ်မီ-မှာ,Glance-At
ဂလင်း,Gland
ဂလင်း,Glandes
ထင်ရှားတဲ့,Glare
ထင်ရှားတဲ့,Glaring
ဖန်ခွက်,Glass
ဖန်ခွက်အထည်,Glass Cloth
ဖန်ခွက်မျက်စိ,Glass Eye
ဖန်ခွက်ဖိုင်ဘာ,Glass Fibre
ဖန်ခွက်အိမ်သူအိမ်,Glass House
ဖန်ခွက်ကိုသိုးမွေး,Glass Wool
ဖန်ခွက်ရှုး,Glass-Cutter
မျက်မှန်,Glasses
မျက်မှန်,Glassful
ဖန်ခွက်-စက္ကူ,Glass-Paper
ဖန်ထည်,Glass-Ware
ဖန်ခွက်-အလုပ်,Glass-Work
ရေတိမ်,Glaucoma
ဂလေဇာ,Glazer
ကောက်သင်းကောက်,Glean
ကောက်သင်းကောက်,Gleaner
လိုက်ကောက်,Gleanings
ဝမ်းမြောက်,Glee
ရုံတွင်,Glide
သရအက္ခရာငုပ်,Glide Vowel
ရုံတွင်,Glideness
ရုံတွင်,Glides
ရုံတွင်,Gliding
အလင်းရောင်ရေးရေး,Glimmer
မှုန်ဝါးဝါး,Glimmering
မှုန်ဝါးဝါး,Glimmerous
လျှပ်တစ်ပြက်ရုပ်ပုံလွှာ,Glimpse
တစေ့တစောင်း,Glimpsed
ပုံရိပ်ကိုတကွက်,Glimpses
ဝါကြွားဝမ်းမြောက်ခြင်း,Gloat
ပီတိ,Gloating
ကမ္ဘာလုံးဆိုင်ရာ,Global
ကမ္ဘာလုံးဆိုင်ရာရေးရာ,Global Affairs
ကမ္ဘာလုံးဆိုင်ရာအသင်းအပင်း,Global Association
ကမ္ဘာလုံးဆိုင်ရာလူ့ယဉ်ကျေးမှု,Global Civilization
ကမ္ဘာ့အသိုင်းအဝိုင်း,Global Community
ကမ္ဘာလုံးဆိုင်ရာအဖွဲ့အစည်းတစ်ခု,Global Organization
ကမ္ဘာကြီးပူနွေးခြင်း,Global Warming
ကမ္တာလမြ်း္ဘ,Globalisation
ဂလိုဘယ်လိုက်ဇေးရှင်း,Globalization
တကမ္ဘာလုံး,Globally
အလုံး,Globe
ကမ္ဘာလုံး-အစ်ကို,Globe-Brother
အလုံး,Globed
မိခင်နို့ရည်,Globule
မိခင်နို့ရည်,Globulous
မိခင်နို့ရည်,Globulousness
မှောင်,Gloom
မှောင်,Gloomful
အမှောင်ကျ,Gloominess
အမှောင်ကျ,Gloomy
အမှောင်ကျဂု,Gloomy Gus
ဘုန်းပွင့်,Glorifiable
အမွှမ်း,Glorification
ဘုန်းပွင့်,Glorified
ဘုန်းပွင့်,Glorifier
ဂုဏ်တော်ကိုချီးမွမ်း,Glorify
ဂုဏ်တော်ကိုချီးမွမ်း,Glorifying
ခမ်းနားထည်ဝါသော,Glorious
ဘုန်းပွင့်တော်လှန်ရေး,Glorious Revolution
ဘုန်းပွင့်,Gloriously
ဘုန်းပွင့်,Gloriousness
ဂုဏ်,Glory
ဘုန်းအသရေလက်ထက်,Glory Days
ဘုန်းအသရေအတွက်,Glory In
ဝါကြွားတတ်သော,Glorying
ကျော်မသိကျိုးကျွန်ပြု,Gloss Over
ဝေါဟာရ,Glossarial
ဝေါဟာရ,Glossarially
ဝေါဟာရ,Glossary
ရတဲ့အရာတွေ,Glossiness
ရတဲ့အရာတွေ,Glossy
လက်အိတ်,Glove
လက်အိတ်မေ့ဆေး,Glove Anaesthesia
လက်အိတ်အခန်း,Glove Compartment
လက်အိတ်ရုပ်သေး,Glove Puppet
လက်အိတ်,Gloved
လက်အိတ်-လေယာဉ်,Glove-Flight
လက်အိတ်,Gloves
တောက်,Glow
အပူနှင့်အတူတောက်,Glow With Heat
တီကောင်တောက်,Glow Worm
စိတ်ချမ်းမြေ့ဖွယ်,Glowing
အလင်းရောင်-တီကောင်,Glow-Worm
ဂလူးကို့စ,Glucose
ဂလူးကို့စ,Glucosic
ကော်,Glue
လျှက်ရှိကြောင်း,Glued
ဂျုံမှုန့်စသည်မှကစီဓာတ်ထုတ်ခြင်းဖြင့်ရသောအသားဓာတ်တစ်မျိုး,Gluten
စားကြူးသောသူ,Glutton
စားကြူးသော,Gluttonism
စားကြူးသော,Gluttonize
စားကြူးသော,Gluttonous
စားကြူးသော,Gluttonously
စားကြူးသော,Gluttonousness
စားကြူး,Gluttony
စားကြူးထားဘေးထက် ပို. ဦးသေဆုံး,Gluttony Kills More Than The Sword
ဂရင်းနစ်စံတော်ချိန်,Gmt
ကြိတ်,Gnash
ခြင်ကောင်,Gnat
ပြေး,Gnaw
ကွာပြေး,Gnaw Away
ပြေး,Gnawing
နောစတစ်,Gnostic
နောစတစ်,Gnostical
နောစတစ်,Gnostically
နောစတစ်,Gnosticism
နောစတစ်,Gnosticity
နောစတစ်,Gnosticize
နောစတစ်,Gnosticizer
လည်,Go About
လိုက်,Go After
ဆက်လုပ်သည်,Go Ahead
ပတ်သွားပြီး,Go Around
သွားပါ,Go Away
ပြန်သွားသည်,Go Back
မကောင်းတဲ့သွား,Go Bad
ဒေဝါလီခံသွားလော့,Go Bankrupt
တောင်းစားသည့်သွား,Go Begging
အကြားသို့သွားပါ,Go Between
တွေဆီကနေသွား,Go Bust
သွား,Go By
စခန်းချသွား,Go Camping
ဆင်းသွား,Go Down
ဒတ်ခ်ျသို့သွားပါ,Go Dutch
အဘို့အသွား,Go For
ချီသွား,Go Forward
ရှက်သွား,Go Halves
သို့ပြေးသွား,Go Into
ပယ်သွား,Go Off
ဘုရားဖူးသွားကြ,Go On Pilgrimage
အပြင်ထွက်သည်,Go Out
ကူးသွား,Go Over
သောနေရာများသို့သွားပါ,Go Places
လှည့်လည်သွား,Go Round
ရှယ်ယာများသွား,Go Shares
နှေးနှေးသွား,Go Slow
တည့်တည့်သွားပါ,Go Straight
ထိုနေရာသို့သွား,Go There
ဖြတ်သန်းသွား,Go Through
အိပ်ရာဝင်သည်,Go To Bed
သို့ဦးတည်သွားလော့,Go Towards
သို့တက် သွား.,Go Up
အပေါ်သို့သွား,Go Upon
အနောက်ဘက်သွား,Go West
နှင့်အတူလိုက်,Go With
မပါဘဲသွား,Go Without
မှားသွား,Go Wrong
တုတ်ချွန်,Goad
ချွန်းပေါ်,Goad On
တုတ်ချွန်,Goading
ဆက်လုပ်သည်,Go-Ahead
ရည်မှန်းချက်,Goal
ရည်မှန်းချက်ပန်းတိုင်လှုပ်ရှားမှု,Goal Activity
ရည်မှန်းချက်ပြီးမြောက်,Goal Attainment
ရည်မှန်းချက်ပိတ်ပင်မှုများ,Goal Blockade
ရည်မှန်းချက်ကန်,Goal Kick
ရည်မှန်းချက်လိုင်း,Goal Line
ရည်မှန်းချက်နှုတ်တော်ထွက်,Goal Mouth
ဂိုးသမား,Goalie
ဂိုးသမား,Goalkeeper
ဂိုးကိုစောငျ့ရသော,Goal-Keeper
ဂိုးသမား,Goalkeeping
ဆိတ်,Goat
ဆိတ်ရေကို,Goatskin
ဝိဒ်၏,Gob
ပြန်သွားသည်,Goback
နားမလည်နိုင်ဘူး,Gobbledegook
သွားကြား,Go-Between
မှင်,Goblin
မှင်,Gobline
မှင်,Goblinism
မှင်,Goblinize
မြန်မာအစိုးရနှင့်အဆို့,Gob-Stopper
သွားဖြင့်,Go-By
သွား-လှည်း,Go-Cart
ဘုရားသခင်,God
အနန္တတန်ခိုးရှင်ဘုရားသခင်သည်,God Almighty
ဘုရားသခင့ရွားလှ,God Awful
ဘုရားသခင့ကလေးသူငယ်,God Child
ဘုရားသခင့သူကပြောတယ်,God Damn
ဘုရားသခင့သူကပြောတယ်,God Damned
ဘုရားသခင်ကိုကြောက်ရွံ့,God Fearing
ဘုရားသခင့ဆီးတားကြ,God Forbid
ဘုရားသခင့စွ,God Forsaken
ဘုရားသခင်ပေးသနား,God Given
ဘုရားသခင့ခေါင်းရင်း,God Head
ဘုရားသခင့ကိုယ့်ကိုယ်ကိုကူညီသောသူတို့အားကူညီပေးသည်,God Helps Those Who Help Themselves
ဘုရားသခင်သိတော်မူ၏,God Knows
ဘုရားသခင့မိဘတစ်,God Parent
ဘုရားသခင့အကောင်အထည်,God Realization
ဘုရားသခင့စေလွှတ်မည်,God Send
ဘုရားသခင့သား,God Son
ကြံရွယ်သည့်အတိုင်းဖြစ်ပါက,God Willing
ဘုရားသခင့-သမီး,God-Daughter
ဘုရားမ,Goddess
နတ်သမီးမိခင်,Goddess Mother
ခေါင်းကိုင်ဖခင်ကြီး,Godfather
ဘုရားသခင့-ဖခင်,God-Father
ဘုရားသခင်ကိုကြောက်ရွံ့,God-Fearing
ဘုရားသခင့-စွန့်ပစ်,God-Forsaken
ကြွာ,Godhead
တရားမဲ့,Godless
တရားမဲ့,Godlessness
မွေ့လျော်ခြင်း,Godliness
ဘုရားသခင်၏အလိုတော်နှင့်ညီ,Godly
ဘုရားသခင့-မိခင်,God-Mother
တပါးသောဘုရား,Gods
ဘုရားသခင့တစ်ဧက,God'S Acre
ဘုရားသခင့လူဝံ,God'S Ape
ဘုရားသခင့အနှစ်သာရ,God'S Essence
ဘုရားအဖြစ်တော်ကို,Godship
ဝင်,Goes
ဂေါ့ဖ်,Goff
ဂေါဂ,Gog
မျက်လုံးအ,Goggle
မှာမျက်လုံးအ,Goggle At
မျက်လုံးအ,Goggled
မျက်လုံးအ-မျက်လုံးများ,Goggle-Eyed
မျက်လုံးအ,Goggles
အိန္ဒိယအစိုးရက,Goi
သွားစိုးရိမ်ပူပန်မှု,Going Concern
ကူးသွား,Going Over
သွားဈေးနှုန်း,Going Price
သွားနှုန်းကို,Going Rate
ခိုင်သွား,Going Strong
တန်ဖိုးမယ့်,Going Value
အပေါ်သွားရာလမ်း,Goings On
ရွှေစင်,Gold
ရွှေကိုကျောထောက်နောက်ခံ,Gold Backing
ကိုရွှေအစုအဖွဲ့,Gold Bloc
ရွှေကိုနှောင်ကြိုး,Gold Bond
ရွှေကိုကဒ်,Gold Card
ရွှေကိုလက်မှတ်,Gold Certificate
ကိုရွှေဒင်္ဂါး,Gold Coin
ရွှေကိုမြေမှုန့်,Gold Dust
ရွှေကိုအဖျားတက်ခြင်း,Gold Fever
ရွှေကိုလယ်ပြင်,Gold Field
ကိုရွှေငါးများ,Gold Fish
ရွှေစင်သတ္တုပါး,Gold Foil
ရွှေကိုအရွက်,Gold Leaf
ရွှေတံဆိပ်,Gold Medal
ရွှေတံဆိပ်ဆု,Gold Medallist
ကိုရွှေမိုင်း,Gold Mine
ကိုရွှေစက္ကူ,Gold Paper
ကိုရွှေပန်းကန်,Gold Plate
ကိုရွှေချထားတဲ့,Gold Plated
ရွှေ,Gold Plating
ကိုရွှေအမှတ်,Gold Point
ကိုရွှေရေကန်,Gold Pool
ရွှေကိုနှိပ်,Gold Pressing
ရွှေကိုအရံ,Gold Reserve
ရွှေကိုအလုအယက်,Gold Rush
ကိုရွှေပန်းပဲသမားသည်,Gold Smith
ရွှေကိုစံ,Gold Standard
ရွှေဖုန်မှုန့်,Gold-Dust
ရွှေ,Golden
ရွှေအသက်အရွယ်,Golden Age
ရွှေလူကလေး,Golden Boy
ရွှေလင်းယုန်ငှက်,Golden Eagle
ရွှေလက်ဆွဲနှုတ်ဆက်,Golden Handshake
ရွှေရတု,Golden Jubilee
ရွှေကြာပန်း,Golden Lotus
ရွှေယုတ်,Golden Mean
ရွှေကာလအတွင်း,Golden Period
ရွှေအုပ်ချုပ်မှုကို,Golden Rule
ရွှေတံဆိပျ,Golden Seal
ရွှေအပိုင်း,Golden Section
ရွှေပြည်နယ်,Golden State
ရွှေထိုင်ခုံ,Golden Stool
ရွှေရည်,Golden Syrup
ရွှေမင်္ဂလာဆောင်,Golden Wedding
ရွှေဝ,Gold-Filled
ရွှေသတ္တုပါး,Gold-Foil
ရွှေအရွက်,Gold-Leaf
ရွှေပန်းကန်,Gold-Plate
ပန်းတိမ်သမား,Goldsmith
ပန်းတိမ်သမား,Goldsmithing
ရွှေချည်မျှင်,Gold-Thread
ဂေါက်သီး,Golf
ဂေါက်သီးဘောလုံးကို,Golf Ball
ဂေါက်ကလပ်,Golf Club
ဂေါက်ကွင်း,Golf Course
ဂေါက်လင့်များ,Golf Links
ဂေါက်သီးသမား,Golfer
ဂေါက်သီး,Golfing
ဂေါလျတ်,Goliath
ဂေါလျတ်,Goliathize
ဂေါမာ,Goma
ဂေါမာ,Gomer
ဂေါမာ,Gomeral
သွားကြောင်း,Gone
ပေါ်သွားပြီ,Gone On
ဂုဏ်န,Gonna
ဂွန်ဇာ,Gonzalo
ကောင်းသော,Good
မင်္ဂလာနေ့လည်ခင်းပါ,Good Afternoon
ကောင်းမွန်သောခိုင်းနှိုင်း,Good Analogy
"ကောင်းသောအမှု,",Good And
ကောင်းသောအသွေး,Good Blood
စာအုပ်ကောင်း,Good Book
သွားတော့မယ်,Good Bye
ကောင်းအကြောင်းမရှိ,Good Cause
အကျင့်စာရိတ္တကောင်းမွန်ကြောင်း,Good Character
ကောင်းသြတ္တပ္ပ,Good Conscience
ကောင်းထည့်သွင်းစဉ်းစား,Good Consideration
ကောင်းသောနေ့,Good Day
ကောင်းမွန်သောစာချုပ်,Good Deal
အကောင်းကိုအကြွေး,Good Debt
မင်္ဂလာညနေခင်းပါ,Good Evening
ကောင်းယုံကြည်ခြင်း,Good Faith
အနည်းငယ်ကောင်းများ,Good Few
အဘို့အကောင်း,Good For
ကောင်းမွန်သောပါရမီ,Good Genius
ကောင်းမွန်သောဘုရားသခင့,Good God
သနားသောသဘောကောင်း,Good Gracious
ပူဆွေးသောကအကောင်း!,Good Grief!
နှလုံး သာ. ကောင်း,Good Hearted
ကောင်းမွန်သောကောင်းကင်သစ်!,Good Heavens!
ကောင်းမွန်သောဟာသ,Good Humor
ကောင်းမွန်သောဟာသ,Good Humored
ကောင်းမွန်သောဟာသ,Good Humour
ကောင်းမွန်သောဟာသ,Good Humoured
ကြည့်ကောင်းသော,Good Looking
ကြည့်ကောင်းရှုကောင်း,Good Looks
"အကောင်း, သခင်",Good Lord
ကံကောင်းပါစေ,Good Luck
ငွေကောင်းပြီး,Good Money
မင်္ဂလာနံနက်ခင်းပါ,Good Morning
ကောင်းမွန်သောသဘာဝ,Good Nature
သဘောအကောင်း,Good Natured
ကောင်းမွန်သောအိမ်နီးချင်းကောင်း,Good Neighborliness
ကောင်းမွန်သောအိမ်နီးချင်းကောင်း,Good Neighbourliness
ကောင်းသောညပါ,Good Night
ကောင်းပါလီမန်လွှတ်တော်,Good Parliament
အကြောင်းပြချက်ကောင်း,Good Reason
အကောင်းရှိမှအေးတယ်,Good Riddance
အကောင်းရှမာရိလူ,Good Samaritan
ဥာဏ်ကောင်းသော,Good Sense
အကောင်းကိုပစ်ခတ်,Good Shot
အပူအအေးမျှတကောင်းများ,Good Tempered
အကောင်းအလှည့်,Good Turn
ကောင်းမွန်သောမြင်ကွင်း,Good Visibility
ရာသီဥတုကောင်းပြီး,Good Weather
ဆုမွန်ကောင်း,Good Wishes
ကောင်းသောအကျင့်ကို,Good Works
(မကောင်းမှု) အလှည့်အကောင်း,Good(Bad) Turn
သွားတော့မယ်,Goodbye
သွားတော့မယ်-,Goodbye-
ကောင်းသောမိဿဟာယ,Good-Fellowship
ကောင်းသောအဘို့အဘယ်အရာကိုမျှမ-,Good-For-Nothing
ကောင်းသော,Gooding
တင့်တယ်,Goodliness
ကြည့်ကောင်းသော,Good-Looking
တင့်တယ်,Goodly
ကောင်းမွန်ခြင်း,Goodness
ကောင်းမြတ်ခြင်းသိတယ်,Goodness Knows
ကုန်ပစ္စည်းများ,Goods
ကုန်ပစ္စည်းများစိတ္တဇ,Goods Abstract
ကုန်ပစ္စည်းများအကောင့်ကို,Goods Account
ကုန်ပစ္စည်းများပြန်လာ,Goods Return
ကုန်စည်ရထား,Goods Train
စိတ်စေတနာကောင်း,Goodwill
ချစ်ကြည်ရေးအကောင့်ကို,Goodwill Account
ချစ်ကြည်ရေးမစ်ရှင်,Goodwill Mission
စိတ်စေတနာကောင်းအမြတ်အစွန်း,Goodwill Profit
